fiscal_date,quarter,end_cash_position,interest_paid,free_cash_flow,operating_activities.operating_cash_flow,investing_activities.investing_cash_flow,financing_activities.financing_cash_flow,symbol,name,currency,exchange,mic_code
2023-09-30,4.0,388114000.0,,147533000.0,244467000.0,92000.0,-75179000.0,ATKR,Atkore International Group Inc,USD,NYSE,XNYS
2023-12-31,1.0,380922000.0,,113775000.0,183192000.0,-5973000.0,-118154000.0,ATKR,Atkore International Group Inc,USD,NYSE,XNYS
2022-12-31,4.0,95400000.0,,132000000.0,208600000.0,-232000000.0,-326000000.0,AN,AutoNation Inc,USD,NYSE,XNYS
2023-03-31,1.0,83400000.0,,414700000.0,496000000.0,-305900000.0,-297900000.0,AN,AutoNation Inc,USD,NYSE,XNYS
2023-06-30,2.0,85300000.0,,-106700000.0,-4700000.0,-181600000.0,139900000.0,AN,AutoNation Inc,USD,NYSE,XNYS
2023-09-30,3.0,78400000.0,,168600000.0,249700000.0,-78200000.0,-358600000.0,AN,AutoNation Inc,USD,NYSE,XNYS
2023-12-31,4.0,77000000.0,,-162900000.0,-23800000.0,-72900000.0,-50500000.0,AN,AutoNation Inc,USD,NYSE,XNYS
2022-12-31,1.0,609900000.0,,46000000.0,121700000.0,-53000000.0,-28300000.0,POST,Post Holdings Inc,USD,NYSE,XNYS
2023-03-31,2.0,496100000.0,,19400000.0,113500000.0,-81000000.0,-133400000.0,POST,Post Holdings Inc,USD,NYSE,XNYS
2023-06-30,3.0,226800000.0,,213200000.0,269500000.0,-778900000.0,-118000000.0,POST,Post Holdings Inc,USD,NYSE,XNYS
2023-09-30,4.0,117200000.0,,168700000.0,253500000.0,-101400000.0,-276000000.0,POST,Post Holdings Inc,USD,NYSE,XNYS
2023-12-31,1.0,166000000.0,,93600000.0,180500000.0,-333800000.0,206300000.0,POST,Post Holdings Inc,USD,NYSE,XNYS
2022-12-31,4.0,112000000.0,,98700000.0,59800000.0,0.0,-82600000.0,HXL,Hexcel Corp,USD,NYSE,XNYS
2023-03-31,1.0,105700000.0,,-41500000.0,6800000.0,,34400000.0,HXL,Hexcel Corp,USD,NYSE,XNYS
2023-06-30,2.0,104200000.0,,-3200000.0,67700000.0,,-600000.0,HXL,Hexcel Corp,USD,NYSE,XNYS
2023-09-30,3.0,97700000.0,,48400000.0,90900000.0,10300000.0,-35600000.0,HXL,Hexcel Corp,USD,NYSE,XNYS
2023-12-31,4.0,227000000.0,,145200000.0,33600000.0,44700000.0,-65600000.0,HXL,Hexcel Corp,USD,NYSE,XNYS
2022-12-31,3.0,572984000.0,,12627000.0,48121000.0,-7271000.0,-990045000.0,VFC,VF Corp,USD,NYSE,XNYS
2023-03-31,4.0,816318000.0,,122100000.0,101444000.0,74357000.0,45187000.0,VFC,VF Corp,USD,NYSE,XNYS
2023-06-30,1.0,808121000.0,,78985000.0,236184000.0,-5972000.0,-71885000.0,VFC,VF Corp,USD,NYSE,XNYS
2023-09-30,2.0,500236000.0,,-237186000.0,-1001445000.0,-4819000.0,-54016000.0,VFC,VF Corp,USD,NYSE,XNYS
2023-12-31,3.0,989322000.0,,1091431000.0,766898000.0,-8686000.0,-609865000.0,VFC,VF Corp,USD,NYSE,XNYS
2022-12-31,4.0,25209000.0,,312704000.0,200512000.0,-287034000.0,-17209000.0,SIGI,Selective Insurance Group Inc,USD,NASDAQ,XNGS
2023-03-31,1.0,35665000.0,,130259000.0,1868000.0,-93114000.0,-27075000.0,SIGI,Selective Insurance Group Inc,USD,NASDAQ,XNGS
2023-06-30,2.0,21258000.0,,153838000.0,-70019000.0,-139347000.0,-36958000.0,SIGI,Selective Insurance Group Inc,USD,NASDAQ,XNGS
2023-09-30,3.0,13345000.0,,223446000.0,46632000.0,-208523000.0,-20110000.0,SIGI,Selective Insurance Group Inc,USD,NASDAQ,XNGS
2023-12-31,4.0,13272000.0,,228734000.0,170307000.0,-216997000.0,-20347000.0,SIGI,Selective Insurance Group Inc,USD,NASDAQ,XNGS
2022-12-31,4.0,584000000.0,,293900000.0,286600000.0,-25700000.0,-43700000.0,ATI,Allegheny Technologies Inc,USD,NYSE,XNYS
2023-03-31,1.0,196200000.0,,-345600000.0,-247600000.0,-59300000.0,-60100000.0,ATI,Allegheny Technologies Inc,USD,NYSE,XNYS
2023-06-30,2.0,267100000.0,,25200000.0,72700000.0,-41500000.0,61100000.0,ATI,Allegheny Technologies Inc,USD,NYSE,XNYS
2023-09-30,3.0,432900000.0,,-158200000.0,-75300000.0,-42400000.0,-103800000.0,ATI,Allegheny Technologies Inc,USD,NYSE,XNYS
2023-12-31,4.0,743900000.0,,363800000.0,364700000.0,-49700000.0,-48900000.0,ATI,Allegheny Technologies Inc,USD,NYSE,XNYS
2022-12-31,4.0,20178000.0,7479000.0,-36131000.0,13209000.0,-53161000.0,11657000.0,BROS,Dutch Bros Inc.,USD,NYSE,XNYS
2023-03-31,1.0,14296000.0,7829000.0,-40206000.0,10191000.0,-43043000.0,34084000.0,BROS,Dutch Bros Inc.,USD,NYSE,XNYS
2023-06-30,2.0,23717000.0,9481000.0,-16258000.0,35833000.0,-59015000.0,25670000.0,BROS,Dutch Bros Inc.,USD,NYSE,XNYS
2023-09-30,3.0,149786000.0,10353000.0,-16362000.0,42207000.0,-65403000.0,-391496000.0,BROS,Dutch Bros Inc.,USD,NYSE,XNYS
2023-12-31,4.0,133545000.0,7306000.0,-15716000.0,41045000.0,-59819000.0,-1431000.0,BROS,Dutch Bros Inc.,USD,NYSE,XNYS
2022-12-31,4.0,100105000.0,5302000.0,34884000.0,38398000.0,-4121000.0,-23485000.0,NOVT,Novanta Inc,USD,NASDAQ,XNGS
2023-03-31,1.0,82676000.0,6137000.0,6625000.0,7238000.0,-3620000.0,-25066000.0,NOVT,Novanta Inc,USD,NASDAQ,XNGS
2023-06-30,2.0,91330000.0,6572000.0,22871000.0,25689000.0,-3326000.0,-15753000.0,NOVT,Novanta Inc,USD,NASDAQ,XNGS
2023-09-30,3.0,75961000.0,6581000.0,37846000.0,43616000.0,-6795000.0,-21466000.0,NOVT,Novanta Inc,USD,NASDAQ,XNGS
2023-12-31,4.0,105051000.0,6012000.0,32772000.0,33331000.0,-6151000.0,-91622000.0,NOVT,Novanta Inc,USD,NASDAQ,XNGS
2022-12-31,3.0,344128000.0,,39511000.0,53367000.0,-14343000.0,-2098000.0,ALGM,Allegro MicroSystems Inc,USD,NASDAQ,XNGS
2023-03-31,4.0,358705000.0,,17336000.0,46493000.0,-30405000.0,-4524000.0,ALGM,Allegro MicroSystems Inc,USD,NASDAQ,XNGS
2023-06-30,1.0,362321000.0,,4753000.0,66720000.0,-34939000.0,-12934000.0,ALGM,Allegro MicroSystems Inc,USD,NASDAQ,XNGS
2023-09-30,2.0,378431000.0,,15539000.0,62657000.0,-24987000.0,-732000.0,ALGM,Allegro MicroSystems Inc,USD,NASDAQ,XNGS
2023-12-31,3.0,223735000.0,,38159000.0,59289000.0,-442518000.0,-31537000.0,ALGM,Allegro MicroSystems Inc,USD,NASDAQ,XNGS
2022-12-31,4.0,2605300000.0,,4500000.0,55900000.0,-5300000.0,1455000000.0,GTLS,Chart Industries Inc,USD,NYSE,XNYS
2023-03-31,1.0,169400000.0,,-63500000.0,-62400000.0,-4342400000.0,1925300000.0,GTLS,Chart Industries Inc,USD,NYSE,XNYS
2023-06-30,2.0,202300000.0,,68600000.0,91200000.0,-1000000.0,-374200000.0,GTLS,Chart Industries Inc,USD,NYSE,XNYS
2023-09-30,3.0,159900000.0,,-86200000.0,3200000.0,306500000.0,-1105300000.0,GTLS,Chart Industries Inc,USD,NYSE,XNYS
2022-12-31,4.0,416884000.0,6868000.0,-94044000.0,-85249000.0,17965000.0,1468000.0,BBIO,Bridgebio Pharma Inc,USD,NASDAQ,XNGS
2023-03-31,1.0,435109000.0,22059000.0,-144334000.0,-113649000.0,12298000.0,148247000.0,BBIO,Bridgebio Pharma Inc,USD,NASDAQ,XNGS
2023-06-30,2.0,324644000.0,6679000.0,-113781000.0,-125640000.0,4119000.0,-1350000.0,BBIO,Bridgebio Pharma Inc,USD,NASDAQ,XNGS
2023-09-30,3.0,524140000.0,22088000.0,-145657000.0,-149121000.0,37682000.0,300542000.0,BBIO,Bridgebio Pharma Inc,USD,NASDAQ,XNGS
2023-12-31,4.0,394732000.0,10282000.0,-125254000.0,-120015000.0,-66000.0,-5310000.0,BBIO,Bridgebio Pharma Inc,USD,NASDAQ,XNGS
2022-12-31,3.0,153095000.0,,56746000.0,27603000.0,255483000.0,-292449000.0,HLNE,Hamilton Lane Inc,USD,NASDAQ,XNGS
2023-03-31,4.0,116552000.0,,11732000.0,39248000.0,-22101000.0,-26604000.0,HLNE,Hamilton Lane Inc,USD,NASDAQ,XNGS
2023-06-30,1.0,129969000.0,,54588000.0,65256000.0,-42274000.0,-30385000.0,HLNE,Hamilton Lane Inc,USD,NASDAQ,XNGS
2023-09-30,2.0,234775000.0,,74705000.0,85982000.0,-50475000.0,71966000.0,HLNE,Hamilton Lane Inc,USD,NASDAQ,XNGS
2023-12-31,3.0,169435000.0,,-39616000.0,57865000.0,-14540000.0,-20507000.0,HLNE,Hamilton Lane Inc,USD,NASDAQ,XNGS
2022-12-31,4.0,1312563000.0,32899000.0,1142806000.0,1069676000.0,165657000.0,-36528000.0,SSB,South State Corp,USD,NYSE,XNYS
2023-03-31,1.0,1996662000.0,54953000.0,51739000.0,-8829000.0,240899000.0,858251000.0,SSB,South State Corp,USD,NYSE,XNYS
2023-06-30,2.0,1513749000.0,104930000.0,304883000.0,325259000.0,207165000.0,-542180000.0,SSB,South State Corp,USD,NYSE,XNYS
2023-09-30,3.0,1329137000.0,131766000.0,438082000.0,440399000.0,168623000.0,-439250000.0,SSB,South State Corp,USD,NYSE,XNYS
2022-12-31,4.0,2439000000.0,11000000.0,9000000.0,28000000.0,23000000.0,-57000000.0,FLR,Fluor Corp,USD,NYSE,XNYS
2023-03-31,1.0,2137000000.0,19000000.0,-181000000.0,-86000000.0,33000000.0,-161000000.0,FLR,Fluor Corp,USD,NYSE,XNYS
2023-06-30,2.0,2262000000.0,12000000.0,40000000.0,100000000.0,112000000.0,-36000000.0,FLR,Fluor Corp,USD,NYSE,XNYS
2023-09-30,3.0,2421000000.0,15000000.0,-26000000.0,180000000.0,-120000000.0,355000000.0,FLR,Fluor Corp,USD,NYSE,XNYS
2023-12-31,4.0,2519000000.0,7000000.0,273000000.0,-9000000.0,-196000000.0,-4000000.0,FLR,Fluor Corp,USD,NYSE,XNYS
2023-02-28,2.0,608418000.0,12835000.0,30338000.0,243107000.0,-1156000.0,-9812000.0,CMC,Commercial Metals Co,USD,NYSE,XNYS
2023-05-31,3.0,478685000.0,16269000.0,225281000.0,308135000.0,-102069000.0,-253370000.0,CMC,Commercial Metals Co,USD,NYSE,XNYS
2023-08-31,4.0,595717000.0,13126000.0,242501000.0,278792000.0,-63142000.0,-62434000.0,CMC,Commercial Metals Co,USD,NYSE,XNYS
2023-11-30,1.0,707106000.0,10888000.0,194069000.0,275963000.0,518000.0,-101488000.0,CMC,Commercial Metals Co,USD,NYSE,XNYS
2022-12-31,4.0,418100000.0,,150500000.0,64400000.0,-342300000.0,-197400000.0,KGC,Kinross Gold Corp,USD,NYSE,XNYS
2023-03-31,1.0,471000000.0,,-500000.0,319600000.0,-222000000.0,54900000.0,KGC,Kinross Gold Corp,USD,NYSE,XNYS
